2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
301-350,301-350,University of Akron,United States of America,56.1,101+,56.0,101+,79.1,101+,63.0,101+,31.2,101+,
301-350,301-350,University of Antwerp,Belgium,47.0,101+,58.5,101+,87.1,101+,69.3,101+,67.5,79=,
301-350,301-350,University of Aveiro,Portugal,56.6,101+,44.8,101+,85.2,101+,73.0,101+,67.0,85=,
301-350,301-350,University of Bern,Switzerland,48.3,101+,63.7,101+,81.8,101+,66.1,101+,40.9,101+,
301-350,301-350,"University of California, Riverside",United States of America,51.4,101+,51.6,101+,92.3,51=,75.4,101+,44.3,101+,
301-350,351-400,University of Coimbra,Portugal,52.1,101+,50.8,101+,82.9,101+,70.0,101+,64.9,101+,
301-350,351-400,University of Connecticut,United States of America,52.7,101+,52.5,101+,89.2,101+,70.7,101+,36.9,101+,
301-350,301-350,University of Granada,Spain,52.3,101+,54.7,101+,83.2,101+,67.0,101+,74.3,44=,
301-350,251-300,University of Patras,Greece,54.7,101+,52.8,101+,82.5,101+,65.3,101+,49.5,101+,
301-350,301-350,"University of Rome ""Tor Vergata""",Italy,49.1,101+,59.0,101+,83.6,101+,64.8,101+,49.8,101+,
301-350,351-400,University of Sharjah,United Arab Emirates,44.8,101+,61.1,101+,83.6,101+,74.0,101+,65.4,101+,
301-350,351-400,University of the Basque Country,Spain,50.3,101+,48.5,101+,87.6,101+,79.6,93=,79.8,25,
301-350,401-430,University of Tsukuba,Japan,48.8,101+,60.0,101+,82.9,101+,64.4,101+,55.9,101+,
301-350,251-300,University of Utah,United States of America,52.9,101+,49.7,101+,89.7,87=,70.7,101+,36.7,101+,
301-350,301-350,University of Warsaw,Poland,51.9,101+,63.4,101+,78.7,101+,57.5,101+,51.9,101+,
301-350,351-400,University of Witwatersrand,South Africa,51.6,101+,57.0,101+,76.6,101+,63.5,101+,63.5,101+,
301-350,251-300,Ural Federal University - UrFU,Russian Federation,51.8,101+,60.1,101+,77.3,101+,65.3,101+,55.8,101+,
301-350,351-400,Vanderbilt University,United States of America,52.7,101+,64.3,101+,79.6,101+,61.5,101+,27.5,101+,
301-350,301-350,Vrije Universiteit Brussel (VUB),Belgium,51.2,101+,62.8,101+,79.5,101+,63.5,101+,55.3,101+,
351-400,401-430,Aalborg University,Denmark,57.1,101+,47.7,101+,78.3,101+,60.9,101+,66.3,93,
351-400,401-430,Ain Shams University,Egypt,45.8,101+,64.9,101+,79.3,101+,65.7,101+,40.4,101+,
351-400,401-430,Ajou University,Republic of Korea,50.5,101+,52.9,101+,86.3,101+,72.1,101+,35.7,101+,
351-400,351-400,Bauman Moscow State Technical University,Russian Federation,57.0,101+,76.4,71,50.5,101+,35.3,101+,2.0,101+,
351-400,401-430,Chung-Ang University (CAU),Republic of Korea,48.4,101+,56.7,101+,83.9,101+,71.4,101+,30.0,101+,
351-400,401-430,Drexel University,United States of America,49.2,101+,56.5,101+,86.1,101+,67.8,101+,36.1,101+,
351-400,351-400,Emory University,United States of America,44.7,101+,61.4,101+,86.2,101+,68.6,101+,42.2,101+,
