2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
451-500,,Far Eastern Federal University,Russian Federation,56.9,151+,56.1,151+,58.7,151+,50.2,151+,27.1,151+,
451-500,401-450,Gadjah Mada University,Indonesia,53.4,151+,64.6,151+,60.6,151+,48.4,151+,11.8,151+,
451-500,451-500,George Washington University,United States of America,46.1,151+,57.2,151+,74.4,151+,61.9,151+,31.0,151+,
451-500,351-400,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,52.5,151+,61.5,151+,63.0,151+,49.3,151+,27.0,151+,
451-500,451-500,IRN Islamic University Malaysia (IIUM),Malaysia,57.4,151+,51.4,151+,63.3,151+,55.1,151+,36.1,151+,
451-500,501-530,Kobe University,Japan,53.2,151+,56.0,151+,68.9,151+,54.3,151+,27.1,151+,
451-500,451-500,Lappeenranta-Lahti University of Technology LUT,Finland,50.1,151+,37.6,151+,92.1,92,71.5,151+,58.2,151+,
451-500,,Nanjing University of Science and Technology,China (Mainland),47.2,151+,39.4,151+,87.4,151+,87.1,35=,48.3,151+,
451-500,,National Chin-Yi University of Technology,Taiwan,56.9,151+,52.2,151+,63.9,151+,55.1,151+,21.8,151+,
451-500,451-500,National Institute of Technology Karnataka (NITK),India,47.5,151+,51.5,151+,82.7,151+,68.5,151+,31.2,151+,
451-500,501-530,Oklahoma State University,United States of America,46.7,151+,54.6,151+,78.8,151+,65.9,151+,36.3,151+,
451-500,501-530,Pontificia Universidad Católica del Perú,Peru,51.8,151+,68.5,151+,52.2,151+,40.3,151+,29.6,151+,
451-500,401-450,Pontificia Universidad Javeriana,Colombia,52.4,151+,70.1,134,43.5,151+,45.3,151+,21.6,151+,
451-500,501-530,Ritsumeikan University,Japan,55.1,151+,54.9,151+,68.4,151+,51.9,151+,21.4,151+,
451-500,451-500,Rochester Institute of Technology (RIT),United States of America,51.1,151+,58.2,151+,67.2,151+,57.8,151+,17.1,151+,
451-500,451-500,Texas Tech University,United States of America,48.1,151+,54.9,151+,79.6,151+,65.0,151+,17.2,151+,
451-500,,Thapar Institute of Engineering & Technology,India,41.2,151+,50.4,151+,88.9,151+,72.9,151+,44.6,151+,
451-500,301-350,Universidad Autónoma de Nuevo León,Mexico,50.6,151+,61.3,151+,67.2,151+,53.6,151+,28.9,151+,
451-500,351-400,Universidad de Concepción,Chile,48.2,151+,63.4,151+,63.5,151+,52.8,151+,42.1,151+,
451-500,501-530,Universidad del Norte,Colombia,52.9,151+,63.5,151+,56.0,151+,50.2,151+,19.5,151+,
451-500,501-530,Universidad del Valle,Colombia,56.3,151+,59.7,151+,58.7,151+,48.4,151+,28.4,151+,
451-500,401-450,Universidad Nacional de La Plata (UNLP),Argentina,52.6,151+,63.4,151+,61.4,151+,49.3,151+,17.1,151+,
451-500,351-400,Universidade Nova de Lisboa,Portugal,44.0,151+,49.5,151+,90.1,137=,70.4,151+,50.5,151+,
451-500,,Universität Duisburg-Essen,Germany,56.6,151+,36.9,151+,82.2,151+,65.0,151+,59.6,142=,
451-500,401-450,Université Claude Bernard Lyon 1,France,42.3,151+,51.5,151+,82.9,151+,68.5,151+,67.5,69,
451-500,451-500,University at Buffalo SUNY,United States of America,47.2,151+,49.2,151+,89.9,147=,71.9,151+,23.7,151+,
451-500,451-500,University of Antwerp,Belgium,47.2,151+,52.6,151+,78.9,151+,62.5,151+,53.4,151+,
451-500,451-500,University of Aveiro,Portugal,47.0,151+,43.2,151+,89.0,151+,69.7,151+,50.1,151+,
451-500,401-450,"University of California, Riverside",United States of America,44.5,151+,51.3,151+,88.8,151+,70.1,151+,32.1,151+,
451-500,451-500,University of Guelph,Canada,43.2,151+,60.0,151+,75.1,151+,65.0,151+,28.7,151+,
451-500,451-500,University of Iowa,United States of America,49.9,151+,51.0,151+,80.0,151+,60.8,151+,27.8,151+,
451-500,401-450,University of Johannesburg,South Africa,47.1,151+,45.0,151+,77.5,151+,73.6,151+,57.3,151+,
451-500,451-500,University of Milan,Italy,48.0,151+,58.7,151+,72.4,151+,56.5,151+,33.9,151+,
451-500,,University of Shanghai for Science and Technology,China (Mainland),47.8,151+,44.7,151+,85.2,151+,77.5,146=,24.8,151+,
451-500,501-530,University of Southern Denmark (SDU),Denmark,43.9,151+,46.7,151+,90.1,137=,70.4,151+,49.5,151+,
451-500,,University of Utah,United States of America,48.3,151+,48.6,151+,88.1,151+,68.5,151+,21.6,151+,
451-500,,Viet Nam National University Ho Chi Minh City (VNU-HCM),Viet Nam,47.8,151+,60.5,151+,72.3,151+,59.7,151+,24.9,151+,
451-500,451-500,Vilnius Gediminas Technical University,Lithuania,52.9,151+,55.2,151+,65.5,151+,56.5,151+,45.3,151+,
451-500,451-500,Washington University in St. Louis,United States of America,50.2,151+,52.1,151+,79.9,151+,65.4,151+,24.6,151+,
501-575,401-450,Albert-Ludwigs-Universitaet Freiburg,Germany,46.8,151+,51.9,151+,80.5,151+,63.0,151+,33.3,151+,
501-575,,Al-Farabi Kazakh National University,Kazakhstan,49.3,151+,60.8,151+,53.5,151+,42.9,151+,46.4,151+,
501-575,,Amity University,India,45.3,151+,51.4,151+,78.0,151+,66.3,151+,27.0,151+,
501-575,,Amrita Vishwa Vidyapeetham,India,48.3,151+,49.7,151+,73.5,151+,65.9,151+,25.9,151+,
501-575,,Chonnam National University,Republic of Korea,46.2,151+,43.3,151+,88.1,151+,70.1,151+,30.4,151+,
501-575,,City University of New York,United States of America,40.1,151+,55.4,151+,79.2,151+,63.0,151+,43.9,151+,
501-575,451-500,Colorado State University,United States of America,46.2,151+,54.9,151+,76.8,151+,62.5,151+,19.5,151+,
501-575,401-450,Cracow University of Technology (Politechnika Krakowska),Poland,50.2,151+,49.7,151+,74.2,151+,60.8,151+,39.5,151+,
501-575,,De La Salle University,Philippines,45.4,151+,60.1,151+,65.3,151+,52.8,151+,24.8,151+,
501-575,451-500,Dublin City University,Ireland,48.2,151+,57.9,151+,66.9,151+,55.8,151+,28.9,151+,
501-575,,École Centrale de Marseille,France,50.2,151+,49.5,151+,69.6,151+,57.8,151+,40.7,151+,
501-575,451-500,Florida International University,United States of America,43.3,151+,56.8,151+,77.0,151+,64.0,151+,38.6,151+,
501-575,401-450,Hiroshima University,Japan,47.1,151+,53.9,151+,73.3,151+,60.2,151+,35.5,151+,
501-575,501-530,Indian Institute of Technology Hyderabad (IITH),India,55.5,151+,38.0,151+,82.1,151+,64.5,151+,41.4,151+,
501-575,451-500,Isfahan University of Technology,Iran (Islamic Republic of),48.6,151+,35.3,151+,88.9,151+,73.9,151+,51.7,151+,
501-575,,Jiangsu University,China (Mainland),41.9,151+,35.1,151+,90.9,114=,85.6,48=,59.2,148,
501-575,,Jinan University (China),China (Mainland),45.5,151+,33.6,151+,95.9,28=,78.6,127=,43.5,151+,
501-575,451-500,K.N.Toosi University of Technology,Iran (Islamic Republic of),51.7,151+,33.3,151+,86.5,151+,73.3,151+,52.4,151+,
501-575,501-530,Kasetsart University,Thailand,45.3,151+,56.2,151+,76.3,151+,59.1,151+,33.7,151+,
501-575,451-500,King Mongkut's University of Technology North Bangkok,Thailand,51.1,151+,51.5,151+,71.8,151+,56.5,151+,37.7,151+,
501-575,,"Kingston University, London",United Kingdom,46.8,151+,60.9,151+,64.6,151+,59.7,151+,21.8,151+,
501-575,,Kuwait University,Kuwait,51.9,151+,51.9,151+,61.7,151+,54.3,151+,30.6,151+,
501-575,451-500,Kyushu Institute of Technology,Japan,47.3,151+,51.9,151+,70.5,151+,61.4,151+,40.6,151+,
501-575,,Lovely Professional University (LPU),India,41.9,151+,49.8,151+,82.2,151+,67.2,151+,36.1,151+,
501-575,,Lviv Polytechnic National University,Ukraine,51.3,151+,58.7,151+,59.1,151+,45.3,151+,20.0,151+,
501-575,,Macquarie University,Australia,39.0,151+,58.3,151+,85.1,151+,65.0,151+,32.4,151+,
501-575,,Manchester Metropolitan University (MMU),United Kingdom,44.2,151+,48.9,151+,78.9,151+,65.0,151+,42.4,151+,
501-575,401-450,Moscow Aviation Institute (National Research University),Russian Federation,51.3,151+,50.6,151+,68.5,151+,64.5,151+,21.0,151+,
501-575,501-530,Moscow State University of Technology STANKIN,Russian Federation,56.0,151+,57.8,151+,52.6,151+,47.4,151+,15.4,151+,
501-575,,Multimedia University (MMU),Malaysia,53.7,151+,51.4,151+,60.5,151+,60.2,151+,16.0,151+,
501-575,451-500,National Institute of Technology Tiruchirappalli,India,46.9,151+,46.6,151+,84.5,151+,68.5,151+,35.1,151+,
501-575,,NED University of Engineering and Technology,Pakistan,50.7,151+,59.8,151+,55.2,151+,50.2,151+,27.8,151+,
501-575,,Northeastern University (China),China (Mainland),49.0,151+,33.5,151+,86.2,151+,85.0,54=,58.2,151+,
501-575,401-450,Northumbria University at Newcastle,United Kingdom,45.9,151+,44.8,151+,86.6,151+,70.1,151+,48.8,151+,
501-575,501-530,Novosibirsk State Technical University,Russian Federation,53.6,151+,62.3,151+,51.0,151+,38.9,151+,27.0,151+,
501-575,451-500,Oregon State University,United States of America,47.2,151+,44.0,151+,88.2,151+,67.2,151+,46.7,151+,
501-575,301-350,Satbayev University,Kazakhstan,58.2,151+,58.8,151+,48.8,151+,41.7,151+,31.5,151+,
501-575,,Shenzhen University,China (Mainland),38.3,151+,39.1,151+,98.7,9,89.2,26,64.3,99,
501-575,,Sogang University,Republic of Korea,47.5,151+,60.7,151+,68.7,151+,56.5,151+,11.9,151+,
501-575,,Southwest Jiaotong University,China (Mainland),48.7,151+,31.7,151+,86.2,151+,86.9,40,49.2,151+,
501-575,,Taylor's University,Malaysia,48.1,151+,61.8,151+,62.8,151+,54.3,151+,21.0,151+,
501-575,351-400,Technical University of Cluj-Napoca,Romania,51.0,151+,57.8,151+,67.1,151+,50.2,151+,32.7,151+,
501-575,,Technical University of Kosice,Slovakia,59.4,151+,34.9,151+,71.0,151+,62.5,151+,33.7,151+,
501-575,501-530,Technical University of Lublin,Poland,55.0,151+,43.2,151+,74.7,151+,62.5,151+,37.9,151+,
501-575,501-530,Technische Universität Bergakademie Freiberg,Germany,48.7,151+,49.1,151+,75.2,151+,57.8,151+,52.1,151+,
501-575,,Tel Aviv University,Israel,46.8,151+,44.0,151+,82.2,151+,68.5,151+,42.5,151+,
501-575,351-400,The University of Alabama,United States of America,41.8,151+,50.3,151+,86.8,151+,70.4,151+,36.9,151+,
501-575,,Tokyo University of Agriculture and Technology,Japan,49.2,151+,57.0,151+,69.9,151+,57.8,151+,24.2,151+,
501-575,451-500,Universidad Industrial de Santander - UIS,Colombia,57.7,151+,65.4,151+,42.8,151+,41.7,151+,12.4,151+,
501-575,501-530,Universidade de Brasília,Brazil,46.8,151+,53.2,151+,72.4,151+,61.4,151+,45.0,151+,
501-575,401-450,Universidade Federal do Paraná - UFPR,Brazil,50.0,151+,54.5,151+,75.2,151+,62.5,151+,7.4,151+,
501-575,,Università degli Studi di Pavia,Italy,47.5,151+,50.7,151+,73.7,151+,58.4,151+,48.4,151+,
501-575,401-450,Université de Sherbrooke,Canada,44.1,151+,51.6,151+,78.9,151+,65.4,151+,46.4,151+,
501-575,,Universiti Malaysia Perlis,Malaysia,50.3,151+,49.2,151+,69.8,151+,57.1,151+,36.5,151+,
501-575,,Universiti Tenaga Nasional (UNITEN),Malaysia,47.8,151+,50.6,151+,75.9,151+,60.8,151+,28.9,151+,
501-575,451-500,University of Akron,United States of America,45.9,151+,54.2,151+,78.3,151+,63.0,151+,23.7,151+,
501-575,401-450,University of Belgrade,Serbia,47.6,151+,40.1,151+,79.0,151+,66.8,151+,78.1,20=,
501-575,,University of Dhaka,Bangladesh,42.6,151+,59.3,151+,70.6,151+,56.5,151+,33.9,151+,
501-575,401-450,University of Houston,United States of America,37.2,151+,51.6,151+,90.9,114=,74.9,151+,44.5,151+,
501-575,401-450,University of Kaiserslautern-Landau (RPTU),Germany,54.5,151+,43.7,151+,77.1,151+,61.9,151+,34.0,151+,
501-575,,University of Leicester,United Kingdom,47.3,151+,51.7,151+,71.3,151+,57.1,151+,34.0,151+,
501-575,451-500,University of Manitoba,Canada,39.5,151+,58.1,151+,85.1,151+,69.7,151+,24.6,151+,
501-575,501-530,University of Miskolc,Hungary,54.1,151+,49.8,151+,62.6,151+,55.1,151+,35.3,151+,
501-575,451-500,University of Mons,Belgium,47.7,151+,57.6,151+,69.8,151+,54.3,151+,42.1,151+,
501-575,,University of North Texas,United States of America,48.3,151+,46.6,151+,86.2,151+,67.7,151+,24.0,151+,
501-575,,University of Oklahoma,United States of America,39.7,151+,55.8,151+,81.8,151+,64.5,151+,28.3,151+,
501-575,,University of Plymouth,United Kingdom,38.5,151+,52.8,151+,81.1,151+,67.7,151+,48.5,151+,
501-575,,University of Salerno,Italy,45.9,151+,39.4,151+,90.1,137=,74.9,151+,52.6,151+,
501-575,401-450,University of South Florida,United States of America,41.6,151+,50.2,151+,84.5,151+,65.0,151+,38.8,151+,
501-575,,University of the Philippines,Philippines,46.0,151+,61.5,151+,62.8,151+,53.6,151+,21.0,151+,
501-575,451-500,University of Victoria (UVic),Canada,47.7,151+,46.6,151+,78.3,151+,66.3,151+,27.8,151+,
501-575,451-500,University of Witwatersrand,South Africa,45.4,151+,56.2,151+,72.3,151+,59.1,151+,49.4,151+,
501-575,,University of York,United Kingdom,40.3,151+,57.2,151+,76.3,151+,59.1,151+,39.0,151+,
501-575,501-530,University of Zagreb,Croatia,47.3,151+,40.9,151+,82.0,151+,68.9,151+,61.1,131=,
501-575,,VSB - Technical University of Ostrava,Czechia,50.6,151+,49.0,151+,70.0,151+,59.7,151+,45.8,151+,
501-575,501-530,Western Sydney University,Australia,43.7,151+,50.2,151+,87.2,151+,70.4,151+,28.4,151+,
501-575,301-350,Worcester Polytechnic Institute,United States of America,48.6,151+,46.7,151+,86.3,151+,64.5,151+,31.5,151+,
501-575,,Xidian University,China (Mainland),43.9,151+,37.7,151+,90.4,124=,80.6,99=,41.8,151+,
