2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
451-500,401-450,Nagasaki University,Japan,44.0,201+,40.1,201+,74.1,201+,58.0,201+,54.5,201+,
451-500,501-550,Nottingham Trent University,United Kingdom,39.1,201+,49.8,201+,83.7,201+,61.9,201+,44.9,201+,
451-500,,Oxford Brookes University,United Kingdom,58.5,201+,69.6,119=,59.9,201+,43.4,201+,37.0,201+,
451-500,301-350,RUDN University,Russian Federation,57.1,201+,71.8,87=,59.0,201+,40.4,201+,49.1,201+,
451-500,,Shenzhen University,China (Mainland),45.6,201+,33.7,201+,78.7,201+,66.3,201+,41.8,201+,
451-500,501-550,Shiraz University of Medical Sciences,Iran (Islamic Republic of),44.1,201+,40.4,201+,71.7,201+,61.8,201+,52.0,201+,
451-500,401-450,Simon Fraser University,Canada,38.7,201+,47.1,201+,81.0,201+,63.1,201+,44.7,201+,
451-500,451-500,Taylor's University,Malaysia,56.5,201+,64.7,197,62.5,201+,48.2,201+,31.5,201+,
451-500,401-450,Universidad Autónoma de Nuevo León,Mexico,49.1,201+,49.5,201+,73.0,201+,53.3,201+,49.5,201+,
451-500,451-500,Universidad de Concepción,Chile,51.7,201+,63.8,201+,66.8,201+,50.1,201+,41.2,201+,
451-500,351-400,Universidad del Rosario,Colombia,53.2,201+,62.8,201+,65.6,201+,50.4,201+,36.0,201+,
451-500,451-500,Universidad Nacional de La Plata (UNLP),Argentina,59.0,198=,65.4,189=,58.6,201+,42.8,201+,31.7,201+,
451-500,401-450,Universidade de Brasília,Brazil,50.9,201+,56.4,201+,72.1,201+,53.5,201+,34.1,201+,
451-500,451-500,Universita' degli Studi di Ferrara,Italy,36.0,201+,45.0,201+,83.1,201+,64.9,201+,51.1,201+,
451-500,401-450,Universität Jena,Germany,34.3,201+,47.1,201+,81.8,201+,68.7,201+,49.4,201+,
451-500,401-450,Université de Sherbrooke,Canada,38.9,201+,50.9,201+,81.7,201+,66.0,201+,43.7,201+,
451-500,451-500,University of Bari,Italy,36.7,201+,42.7,201+,81.1,201+,67.3,201+,54.2,201+,
451-500,451-500,"University of California, Santa Barbara (UCSB)",United States of America,43.0,201+,62.5,201+,83.1,201+,58.4,201+,29.6,201+,
451-500,451-500,University of Crete,Greece,39.6,201+,51.3,201+,81.1,201+,61.4,201+,47.6,201+,
451-500,401-450,University of Ghana,Ghana,44.6,201+,39.6,201+,74.6,201+,54.5,201+,65.8,139=,
451-500,501-550,University of Macau,"Macao SAR, China",43.5,201+,39.4,201+,81.0,201+,59.8,201+,39.7,201+,
451-500,501-550,University of Minho,Portugal,44.3,201+,40.8,201+,77.3,201+,59.1,201+,48.1,201+,
451-500,401-450,"University of Missouri, Columbia",United States of America,37.8,201+,48.4,201+,79.5,201+,66.2,201+,48.5,201+,
451-500,501-550,University of Nairobi,Kenya,44.7,201+,37.9,201+,72.9,201+,53.7,201+,66.2,134=,
451-500,401-450,University of Pecs,Hungary,46.3,201+,51.1,201+,75.2,201+,56.1,201+,44.8,201+,
451-500,451-500,University of Siena,Italy,41.8,201+,50.7,201+,79.5,201+,62.8,201+,43.1,201+,
451-500,451-500,University of the Basque Country,Spain,38.8,201+,46.0,201+,79.5,201+,62.8,201+,53.4,201+,
451-500,501-550,University of Trieste,Italy,42.4,201+,30.3,201+,82.4,201+,66.1,201+,47.9,201+,
451-500,451-500,University of Warsaw,Poland,50.9,201+,63.2,201+,67.1,201+,47.7,201+,38.8,201+,
451-500,401-450,University of Zagreb,Croatia,38.2,201+,44.7,201+,75.6,201+,65.8,201+,60.9,199,
451-500,401-450,Virginia Polytechnic Institute and State University,United States of America,40.3,201+,48.6,201+,81.1,201+,65.0,201+,37.8,201+,
451-500,401-450,Waseda University,Japan,53.3,201+,69.5,121,67.8,201+,48.7,201+,29.2,201+,
451-500,451-500,Wayne State University,United States of America,34.1,201+,38.7,201+,81.9,201+,72.9,200=,55.3,201+,
451-500,551-600,Zhengzhou University,China (Mainland),36.4,201+,53.6,201+,77.4,201+,73.5,185=,42.5,201+,
501-550,501-550,Anglia Ruskin University,United Kingdom,40.0,201+,45.5,201+,80.7,201+,59.8,201+,44.9,201+,
501-550,451-500,Assiut University,Egypt,41.7,201+,57.1,201+,72.7,201+,53.9,201+,53.3,201+,
501-550,601-650,Chonnam National University,Republic of Korea,39.9,201+,46.0,201+,78.7,201+,63.4,201+,37.0,201+,
501-550,501-550,Hasselt University,Belgium,31.6,201+,45.7,201+,88.8,62=,63.9,201+,48.1,201+,
501-550,551-600,Indiana University–Purdue University Indianapolis,United States of America,30.9,201+,43.8,201+,84.2,201+,70.9,201+,50.5,201+,
501-550,451-500,James Cook University,Australia,39.9,201+,48.2,201+,77.6,201+,58.7,201+,47.5,201+,
501-550,601-650,Jouf University,Saudi Arabia,61.5,163,46.4,201+,61.1,201+,43.4,201+,26.3,201+,
501-550,501-550,Kanazawa University,Japan,43.1,201+,34.2,201+,77.2,201+,61.5,201+,36.2,201+,
501-550,,Konkuk University,Republic of Korea,41.7,201+,49.2,201+,79.5,201+,59.7,201+,26.6,201+,
501-550,401-450,Kumamoto University,Japan,42.9,201+,29.9,201+,80.5,201+,62.7,201+,35.6,201+,
501-550,551-600,Lanzhou University,China (Mainland),43.3,201+,33.4,201+,76.4,201+,62.9,201+,36.3,201+,
501-550,451-500,Loyola University Chicago,United States of America,31.6,201+,52.5,201+,83.7,201+,65.9,201+,45.7,201+,
501-550,451-500,Martin-Luther-Universität Halle-Wittenberg,Germany,36.1,201+,45.2,201+,77.7,201+,62.8,201+,57.7,201+,
501-550,401-450,Masaryk University,Czechia,37.1,201+,53.4,201+,76.3,201+,63.6,201+,52.7,201+,
501-550,451-500,National Tsing Hua University,Taiwan,56.8,201+,73.6,69=,62.4,201+,46.6,201+,6.7,201+,
501-550,501-550,Okayama University,Japan,42.2,201+,40.8,201+,76.3,201+,61.2,201+,44.9,201+,
501-550,501-550,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),Brazil,38.0,201+,46.9,201+,85.7,144=,55.6,201+,38.3,201+,
501-550,501-550,Prince of Songkla University,Thailand,50.2,201+,46.0,201+,71.6,201+,49.7,201+,41.2,201+,
501-550,401-450,Saint Petersburg State University,Russian Federation,47.2,201+,71.0,96=,62.8,201+,48.9,201+,43.5,201+,
501-550,,Soonchunhyang University,Republic of Korea,46.7,201+,42.9,201+,76.7,201+,59.5,201+,18.4,201+,
501-550,601-650,South China University of Technology,China (Mainland),48.1,201+,36.2,201+,77.7,201+,59.2,201+,24.0,201+,
501-550,551-600,Tabriz University of Medical Sciences,Iran (Islamic Republic of),42.5,201+,28.5,201+,76.3,201+,61.1,201+,49.4,201+,
501-550,501-550,Tanta University,Egypt,43.1,201+,52.5,201+,73.7,201+,53.7,201+,49.9,201+,
501-550,501-550,The University of Alabama,United States of America,47.8,201+,53.5,201+,72.6,201+,52.9,201+,24.2,201+,
501-550,601-650,Umm Al-Qura University,Saudi Arabia,46.5,201+,57.3,201+,70.8,201+,50.8,201+,40.1,201+,
501-550,401-450,Universidad de La Frontera (UFRO),Chile,44.4,201+,47.3,201+,75.0,201+,52.1,201+,50.2,201+,
501-550,501-550,Universidad de los Andes - Chile,Chile,52.5,201+,63.5,201+,63.5,201+,49.2,201+,31.8,201+,
501-550,451-500,Universidad de Santiago de Chile (USACH),Chile,52.7,201+,62.8,201+,60.7,201+,46.1,201+,34.9,201+,
501-550,501-550,Universidad del Desarrollo (UDD),Chile,42.4,201+,57.1,201+,72.1,201+,53.1,201+,44.1,201+,
501-550,451-500,Universidade Federal da Bahia,Brazil,43.5,201+,42.9,201+,72.5,201+,56.6,201+,45.8,201+,
501-550,501-550,Universidade Federal de Pelotas,Brazil,48.4,201+,26.4,201+,77.8,201+,56.5,201+,40.8,201+,
501-550,501-550,Universidade Federal de Santa Catarina,Brazil,47.6,201+,50.3,201+,70.4,201+,53.1,201+,35.9,201+,
501-550,451-500,Universidade Federal do Paraná - UFPR,Brazil,45.2,201+,48.4,201+,74.1,201+,55.2,201+,44.4,201+,
501-550,501-550,Università degli Studi di Perugia,Italy,32.5,201+,39.7,201+,82.6,201+,66.1,201+,58.6,201+,
501-550,501-550,Universität Regensburg,Germany,37.9,201+,34.7,201+,82.7,201+,67.5,201+,44.7,201+,
501-550,601-650,Université de Lorraine,France,33.2,201+,24.3,201+,88.0,80=,69.1,201+,54.9,201+,
501-550,501-550,Université de Rennes 1 (University of Rennes),France,29.7,201+,48.5,201+,83.7,201+,67.1,201+,59.3,201+,
501-550,451-500,Universiti Teknologi MARA - UiTM,Malaysia,48.8,201+,53.5,201+,68.7,201+,49.2,201+,48.0,201+,
501-550,551-600,University of Central Florida,United States of America,40.4,201+,54.1,201+,74.6,201+,58.9,201+,44.8,201+,
501-550,551-600,University of Hawaiʻi at Mānoa,United States of America,31.4,201+,48.8,201+,84.8,187=,66.9,201+,45.4,201+,
501-550,401-450,University of Messina (UniME),Italy,37.3,201+,35.4,201+,81.0,201+,64.9,201+,49.1,201+,
501-550,351-400,University of Mississippi,United States of America,36.5,201+,28.0,201+,84.7,190=,70.0,201+,47.6,201+,
501-550,451-500,University of New Mexico,United States of America,30.7,201+,60.2,201+,80.6,201+,67.8,201+,51.0,201+,
501-550,,University of Oklahoma,United States of America,29.1,201+,46.8,201+,84.5,199=,70.2,201+,52.5,201+,
501-550,501-550,University of Patras,Greece,40.0,201+,51.6,201+,77.8,201+,57.1,201+,44.5,201+,
501-550,,University of Reading,United Kingdom,38.9,201+,65.8,181=,78.7,201+,56.6,201+,40.7,201+,
501-550,401-450,University of Tasmania,Australia,35.2,201+,47.2,201+,82.7,201+,64.5,201+,47.9,201+,
501-550,551-600,University of Tehran,Iran (Islamic Republic of),49.1,201+,42.3,201+,72.1,201+,53.3,201+,38.6,201+,
501-550,401-450,Vilnius University,Lithuania,36.2,201+,59.2,201+,78.6,201+,56.8,201+,56.2,201+,
551-600,601-650,Beirut Arab University,Lebanon,61.1,168=,63.0,201+,47.3,201+,41.8,201+,23.4,201+,
551-600,451-500,Ben-Gurion University of The Negev,Israel,27.7,201+,43.8,201+,82.1,201+,67.3,201+,51.2,201+,
551-600,,Boston College,United States of America,41.7,201+,54.6,201+,71.7,201+,53.5,201+,43.6,201+,
551-600,,COMSATS University Islamabad,Pakistan,42.4,201+,59.2,201+,70.0,201+,50.6,201+,43.5,201+,
551-600,551-600,Dow University of Health Sciences,Pakistan,46.2,201+,60.6,201+,68.7,201+,51.7,201+,26.4,201+,
551-600,,Eötvös Loránd University,Hungary,42.3,201+,58.2,201+,69.6,201+,52.1,201+,40.6,201+,
551-600,601-650,Hong Kong Baptist University,"Hong Kong SAR, China",48.6,201+,50.7,201+,71.1,201+,51.9,201+,21.1,201+,
551-600,501-550,Howard University,United States of America,45.7,201+,46.5,201+,69.4,201+,50.4,201+,41.1,201+,
551-600,551-600,IMU University,Malaysia,49.2,201+,50.9,201+,64.7,201+,49.4,201+,28.9,201+,
551-600,551-600,IRN Islamic University Malaysia (IIUM),Malaysia,53.2,201+,53.2,201+,58.1,201+,42.4,201+,37.8,201+,
551-600,551-600,Jeonbuk National University,Republic of Korea,44.3,201+,54.1,201+,74.6,201+,56.5,201+,23.0,201+,
551-600,551-600,Kangwon National University,Republic of Korea,44.6,201+,43.8,201+,76.6,201+,57.3,201+,28.1,201+,
551-600,551-600,Khalifa University of Science and Technology,United Arab Emirates,60.8,175=,58.5,201+,52.5,201+,40.0,201+,32.7,201+,
551-600,601-650,King Faisal University,Saudi Arabia,52.3,201+,58.1,201+,62.5,201+,45.2,201+,32.0,201+,
551-600,451-500,Kuwait University,Kuwait,40.7,201+,49.5,201+,73.4,201+,53.1,201+,51.0,201+,
551-600,501-550,Liverpool John Moores University,United Kingdom,36.5,201+,41.3,201+,78.8,201+,57.0,201+,56.9,201+,
551-600,451-500,Marmara University,Türkiye,38.7,201+,45.7,201+,73.2,201+,52.3,201+,54.2,201+,
551-600,501-550,Medical University Sofia,Bulgaria,43.3,201+,46.8,201+,70.3,201+,52.1,201+,54.4,201+,
551-600,551-600,National University of Sciences And Technology (NUST) Islamabad,Pakistan,47.3,201+,66.8,160=,63.7,201+,48.7,201+,27.9,201+,
551-600,551-600,Niigata University,Japan,41.0,201+,35.1,201+,78.8,201+,58.6,201+,33.7,201+,
551-600,551-600,Orebro University,Sweden,33.7,201+,17.6,201+,86.5,123=,67.9,201+,51.3,201+,
551-600,451-500,Osaka Metropolitan University,Japan,39.7,201+,45.3,201+,76.3,201+,57.6,201+,33.6,201+,
551-600,501-550,Palacký University Olomouc,Czechia,35.7,201+,52.1,201+,79.3,201+,54.1,201+,51.8,201+,
551-600,551-600,Qassim University,Saudi Arabia,45.0,201+,54.3,201+,69.2,201+,49.9,201+,35.3,201+,
551-600,501-550,Rutgers University–Newark,United States of America,38.5,201+,47.9,201+,81.1,201+,59.1,201+,28.0,201+,
551-600,351-400,Saint-Petersburg Pavlov State Medical University,Russian Federation,46.6,201+,55.3,201+,64.8,201+,48.9,201+,48.3,201+,
551-600,601-650,"Sanjay Gandhi Post Graduate Institute of Medical Sciences, Lucknow (SGPGI)",India,48.1,201+,26.2,201+,72.7,201+,53.5,201+,38.5,201+,
551-600,601-650,Saveetha Institute of Medical and Technical Sciences (deemed to be university),India,47.6,201+,38.2,201+,67.7,201+,49.7,201+,41.5,201+,
551-600,501-550,Scuola Superiore Sant'Anna Pisa,Italy,41.3,201+,55.0,201+,74.6,201+,57.0,201+,32.6,201+,
551-600,601-650,Soochow University,China (Mainland),39.8,201+,42.4,201+,77.6,201+,63.8,201+,28.7,201+,
551-600,601-650,Southern University of Science and Technology,China (Mainland),41.7,201+,39.9,201+,94.2,9,53.7,201+,15.9,201+,
551-600,551-600,Tokai University,Japan,43.7,201+,41.4,201+,75.4,201+,57.3,201+,33.7,201+,
551-600,601-650,UCSI University,Malaysia,48.4,201+,68.2,138=,56.7,201+,45.2,201+,40.7,201+,
551-600,501-550,Universidad Andrés Bello,Chile,53.2,201+,55.2,201+,62.5,201+,46.3,201+,31.3,201+,
551-600,451-500,Universidad Autónoma de Chile,Chile,46.7,201+,41.7,201+,71.0,201+,53.1,201+,34.7,201+,
551-600,601-650,Universidad de Córdoba - España,Spain,37.7,201+,36.9,201+,82.2,201+,57.0,201+,46.2,201+,
551-600,551-600,Universidad de Oviedo,Spain,41.6,201+,32.0,201+,78.0,201+,56.3,201+,42.8,201+,
551-600,501-550,Universidad Nacional Mayor de San Marcos,Peru,60.3,184=,58.7,201+,54.9,201+,42.4,201+,21.5,201+,
551-600,451-500,Universidade Federal do Ceará (UFC),Brazil,43.7,201+,42.9,201+,73.2,201+,54.3,201+,37.1,201+,
551-600,501-550,Universität des Saarlandes,Germany,33.4,201+,30.9,201+,83.4,201+,67.5,201+,52.7,201+,
551-600,601-650,Universiti Teknologi Malaysia,Malaysia,50.6,201+,59.3,201+,60.0,201+,44.6,201+,34.3,201+,
551-600,551-600,University of Baghdad,Iraq,51.9,201+,64.0,201+,58.7,201+,43.1,201+,36.7,201+,
551-600,651-700,University of Brescia,Italy,28.6,201+,32.1,201+,89.0,57=,71.9,201+,50.9,201+,
551-600,501-550,University of Guelph,Canada,38.6,201+,60.2,201+,75.2,201+,54.9,201+,41.8,201+,
551-600,601-650,University of Ioannina,Greece,29.6,201+,47.3,201+,83.4,201+,64.7,201+,45.4,201+,
551-600,501-550,University of Johannesburg,South Africa,41.1,201+,50.1,201+,70.2,201+,49.9,201+,54.1,201+,
551-600,451-500,University of Kwazulu-Natal,South Africa,30.5,201+,40.9,201+,77.8,201+,63.6,201+,69.9,98=,
551-600,551-600,University of Louisville,United States of America,32.1,201+,37.5,201+,80.8,201+,68.4,201+,50.8,201+,
551-600,,University of Oregon,United States of America,40.6,201+,54.7,201+,77.3,201+,57.1,201+,31.7,201+,
551-600,451-500,University of Parma,Italy,29.8,201+,44.0,201+,83.1,201+,67.8,201+,50.8,201+,
551-600,401-450,University of Tromsø The Arctic University of Norway,Norway,33.1,201+,41.3,201+,82.5,201+,64.2,201+,49.2,201+,
551-600,451-500,University of Vermont,United States of America,29.7,201+,34.3,201+,84.8,187=,69.9,201+,52.6,201+,
551-600,551-600,University of Victoria (UVic),Canada,38.4,201+,58.2,201+,79.0,201+,57.3,201+,21.2,201+,
551-600,,Vellore Institute of Technology (VIT),India,44.0,201+,60.1,201+,68.0,201+,49.2,201+,34.4,201+,
551-600,451-500,York University,Canada,31.2,201+,57.7,201+,83.0,201+,61.8,201+,44.4,201+,
601-650,551-600,Alfaisal University,Saudi Arabia,38.9,201+,37.7,201+,72.8,201+,54.5,201+,45.5,201+,
601-650,551-600,Amity University,India,45.0,201+,55.5,201+,66.1,201+,47.4,201+,31.2,201+,
601-650,551-600,Amrita Vishwa Vidyapeetham,India,48.3,201+,50.7,201+,64.2,201+,45.2,201+,36.7,201+,
601-650,451-500,Auckland University of Technology (AUT),New Zealand,34.6,201+,55.3,201+,77.9,201+,54.3,201+,45.7,201+,
601-650,601-650,Bangor University,United Kingdom,35.1,201+,52.5,201+,75.1,201+,56.3,201+,39.7,201+,
601-650,501-550,Bond University,Australia,23.8,201+,41.7,201+,100.0,1,59.5,201+,39.9,201+,
601-650,,Brunel University London,United Kingdom,36.8,201+,50.0,201+,74.5,201+,55.4,201+,40.8,201+,
601-650,601-650,Central Queensland University (CQUniversity Australia),Australia,41.6,201+,47.9,201+,71.5,201+,52.5,201+,32.5,201+,
601-650,501-550,Comenius University Bratislava,Slovakia,37.2,201+,42.1,201+,75.8,201+,53.5,201+,50.7,201+,
601-650,601-650,Dokuz Eylül Üniversitesi,Türkiye,42.3,201+,41.1,201+,71.6,201+,54.1,201+,41.1,201+,
601-650,501-550,Edith Cowan University,Australia,32.6,201+,45.8,201+,79.6,201+,59.1,201+,40.2,201+,
601-650,501-550,Federal University of Health Sciences of Porto Alegre (UFCSPA),Brazil,44.0,201+,48.1,201+,69.6,201+,49.4,201+,30.2,201+,
601-650,501-550,Fujita Health University,Japan,39.2,201+,42.2,201+,74.7,201+,57.1,201+,41.4,201+,
601-650,601-650,Gunma University,Japan,41.8,201+,30.2,201+,77.6,201+,55.9,201+,28.3,201+,
601-650,551-600,Hamad Bin Khalifa University,Qatar,44.1,201+,37.8,201+,70.2,201+,54.7,201+,38.7,201+,
601-650,551-600,Hofstra University,United States of America,20.6,201+,46.5,201+,88.4,70=,71.7,201+,47.3,201+,
601-650,,Indian Institute of Technology Madras (IITM),India,53.5,201+,73.9,68,54.0,201+,42.1,201+,11.4,201+,
601-650,,Jazan University,Saudi Arabia,45.7,201+,36.1,201+,66.4,201+,48.4,201+,44.3,201+,
601-650,701-720,Johannes Kepler University Linz,Austria,39.9,201+,40.2,201+,73.3,201+,54.1,201+,39.4,201+,
601-650,501-550,Lithuanian University of Health Sciences,Lithuania,34.8,201+,43.2,201+,76.7,201+,57.5,201+,46.3,201+,
601-650,501-550,Massey University,New Zealand,40.8,201+,56.0,201+,69.8,201+,49.9,201+,44.3,201+,
601-650,551-600,Medical University of Gdansk,Poland,40.2,201+,0.0,201+,81.5,201+,62.7,201+,50.5,201+,
601-650,651-700,Ohio University,United States of America,38.7,201+,50.4,201+,73.1,201+,53.7,201+,39.6,201+,
601-650,601-650,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,51.1,201+,59.0,201+,60.7,201+,44.3,201+,29.0,201+,
601-650,601-650,Swinburne University of Technology,Australia,30.5,201+,51.5,201+,81.0,201+,60.4,201+,38.2,201+,
601-650,551-600,Tianjin University,China (Mainland),39.3,201+,54.1,201+,76.6,201+,57.3,201+,20.0,201+,
601-650,601-650,Universidad Autónoma Metropolitana (UAM),Mexico,55.7,201+,50.4,201+,55.5,201+,40.4,201+,26.9,201+,
601-650,501-550,Universidad Central de Venezuela,Venezuela (Bolivarian Republic of),50.6,201+,63.8,201+,56.2,201+,39.6,201+,39.0,201+,
601-650,601-650,Universidad de Puerto Rico,Puerto Rico,38.9,201+,50.4,201+,71.1,201+,52.9,201+,41.6,201+,
601-650,551-600,Universidad de Zaragoza,Spain,34.8,201+,47.0,201+,75.6,201+,58.1,201+,49.7,201+,
601-650,501-550,Universidad del Valle,Colombia,49.1,201+,52.8,201+,59.8,201+,44.3,201+,36.1,201+,
601-650,551-600,Universidade Federal de Pernambuco (UFPE),Brazil,44.1,201+,40.6,201+,70.4,201+,52.7,201+,30.1,201+,
601-650,551-600,"University of California, Riverside",United States of America,30.8,201+,51.2,201+,79.7,201+,59.7,201+,43.0,201+,
601-650,,University of Haifa,Israel,38.6,201+,39.0,201+,77.1,201+,57.8,201+,35.0,201+,
601-650,651-700,University of Kent,United Kingdom,35.0,201+,53.4,201+,74.9,201+,52.9,201+,47.2,201+,
601-650,501-550,University of Latvia,Latvia,38.3,201+,53.3,201+,69.1,201+,49.2,201+,52.1,201+,
601-650,551-600,University of Palermo,Italy,29.0,201+,35.0,201+,80.8,201+,66.8,201+,55.0,201+,
601-650,,University of Salerno,Italy,32.9,201+,35.6,201+,81.8,201+,61.5,201+,46.4,201+,
601-650,551-600,University of Texas at San Antonio,United States of America,43.6,201+,22.5,201+,77.0,201+,54.9,201+,42.6,201+,
601-650,551-600,University of the Punjab,Pakistan,44.9,201+,66.4,170,63.0,201+,46.9,201+,31.5,201+,
601-650,551-600,University of the West of England,United Kingdom,37.0,201+,45.3,201+,77.6,201+,55.2,201+,43.0,201+,
601-650,651-700,University of Toledo,United States of America,36.5,201+,39.2,201+,78.8,201+,58.7,201+,37.3,201+,
601-650,601-650,USI - Università della Svizzera italiana,Switzerland,36.7,201+,37.8,201+,81.2,201+,57.8,201+,35.6,201+,
601-650,451-500,Victoria University of Wellington,New Zealand,41.5,201+,58.8,201+,73.7,201+,49.9,201+,30.7,201+,
601-650,551-600,Zagazig University,Egypt,41.9,201+,47.8,201+,66.7,201+,51.9,201+,49.8,201+,
651-700,601-650,Addis Ababa University,Ethiopia,31.5,201+,42.2,201+,74.0,201+,53.3,201+,54.3,201+,
651-700,701-720,Ajman University,United Arab Emirates,55.0,201+,68.2,138=,40.9,201+,34.5,201+,39.0,201+,
651-700,,Chalmers University of Technology,Sweden,38.0,201+,65.3,192=,70.2,201+,50.8,201+,32.1,201+,
651-700,,Charles Darwin University,Australia,36.1,201+,38.5,201+,75.7,201+,54.5,201+,47.2,201+,
651-700,651-700,China Pharmaceutical University,China (Mainland),36.0,201+,42.3,201+,77.4,201+,57.1,201+,28.8,201+,
651-700,,Chungbuk National University,Republic of Korea,35.7,201+,37.4,201+,84.0,201+,53.7,201+,23.6,201+,
651-700,601-650,Chungnam National University,Republic of Korea,35.2,201+,52.6,201+,76.3,201+,58.4,201+,26.6,201+,
651-700,651-700,Coventry University,United Kingdom,36.1,201+,42.1,201+,70.9,201+,53.7,201+,41.9,201+,
651-700,,Dongguk University,Republic of Korea,36.8,201+,45.0,201+,78.1,201+,56.3,201+,24.9,201+,
651-700,,"Government College University, Faisalabad",Pakistan,43.2,201+,36.1,201+,67.4,201+,48.9,201+,35.3,201+,
651-700,651-700,Hunan University,China (Mainland),44.4,201+,49.6,201+,72.7,201+,51.2,201+,14.6,201+,
651-700,701-720,JSS Academy of Higher Education and Research (Deemed to be University),India,48.9,201+,58.3,201+,59.5,201+,44.0,201+,27.5,201+,
651-700,551-600,Kazan (Volga region) Federal University,Russian Federation,43.6,201+,57.4,201+,61.9,201+,47.9,201+,31.6,201+,
651-700,601-650,Kindai University (Kinki University),Japan,24.0,201+,37.4,201+,90.5,33=,66.6,201+,31.3,201+,
651-700,701-720,Kwame Nkrumah University of Science and Technology,Ghana,36.6,201+,36.3,201+,70.7,201+,50.8,201+,60.1,201+,
651-700,701-720,Lebanese American University,Lebanon,41.3,201+,66.7,162=,60.0,201+,44.6,201+,40.5,201+,
651-700,,Manchester Metropolitan University (MMU),United Kingdom,32.7,201+,50.4,201+,73.2,201+,53.5,201+,44.2,201+,
651-700,,Miguel Hernandez University,Spain,31.3,201+,38.3,201+,78.4,201+,58.9,201+,41.0,201+,
651-700,601-650,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russian Federation,48.6,201+,72.0,85,55.4,201+,41.4,201+,20.0,201+,
651-700,,National Sun Yat-sen University,Taiwan,41.7,201+,60.1,201+,66.9,201+,48.9,201+,27.0,201+,
651-700,551-600,Northumbria University at Newcastle,United Kingdom,35.4,201+,48.9,201+,76.5,201+,56.1,201+,35.2,201+,
651-700,601-650,Poznan University of Medical Sciences,Poland,33.7,201+,26.6,201+,77.6,201+,62.6,201+,43.5,201+,
651-700,,Princess Nourah bint Abdulrahman University,Saudi Arabia,41.2,201+,53.3,201+,67.3,201+,47.2,201+,42.0,201+,
651-700,,Qingdao University,China (Mainland),34.0,201+,26.5,201+,77.7,201+,66.3,201+,26.4,201+,
651-700,651-700,Riga Stradins University,Latvia,39.8,201+,57.0,201+,63.8,201+,46.9,201+,40.6,201+,
651-700,,Shinshu University,Japan,35.4,201+,46.9,201+,76.4,201+,53.3,201+,30.1,201+,
651-700,651-700,Suez Canal University,Egypt,40.3,201+,39.3,201+,69.4,201+,49.4,201+,49.0,201+,
651-700,651-700,Technische Universität Wien,Austria,51.5,201+,66.2,171=,51.2,201+,40.4,201+,29.6,201+,
651-700,501-550,Universidad Austral,Argentina,44.6,201+,69.4,122=,59.0,201+,45.2,201+,23.3,201+,
651-700,651-700,Universidad Austral de Chile,Chile,48.7,201+,62.6,201+,56.4,201+,44.0,201+,26.0,201+,
651-700,651-700,Universidad de Alcalá,Spain,37.2,201+,18.6,201+,79.7,201+,59.2,201+,41.6,201+,
651-700,551-600,Universidad de Costa Rica,Costa Rica,48.4,201+,56.8,201+,53.7,201+,41.8,201+,35.2,201+,
651-700,601-650,Universidad El Bosque,Colombia,45.2,201+,55.5,201+,60.7,201+,44.9,201+,38.2,201+,
651-700,651-700,Università degli Studi della Campania Luigi Vanvitelli,Italy,26.1,201+,20.5,201+,82.6,201+,69.7,201+,52.0,201+,
651-700,651-700,Universita' degli studi di Foggia,Italy,36.3,201+,9.4,201+,81.7,201+,59.2,201+,40.3,201+,
651-700,551-600,Universita' Politecnica delle Marche,Italy,26.1,201+,37.7,201+,82.3,201+,64.1,201+,53.4,201+,
651-700,551-600,Universität Bremen,Germany,37.4,201+,52.9,201+,71.1,201+,52.5,201+,39.3,201+,
651-700,601-650,Universität Rostock,Germany,33.8,201+,20.3,201+,77.0,201+,60.9,201+,47.4,201+,
651-700,,"Université François-Rabelais, Tours",France,29.3,201+,42.8,201+,81.1,201+,60.7,201+,47.8,201+,
651-700,651-700,University of Aveiro,Portugal,35.3,201+,50.1,201+,71.6,201+,50.8,201+,40.5,201+,
651-700,601-650,University of Brighton,United Kingdom,24.0,201+,48.7,201+,81.6,201+,61.2,201+,50.1,201+,
651-700,501-550,University of Canberra,Australia,35.9,201+,49.8,201+,74.1,201+,54.1,201+,41.4,201+,
651-700,501-550,University of Central Lancashire,United Kingdom,34.3,201+,52.0,201+,70.4,201+,52.7,201+,44.7,201+,
651-700,601-650,University of Dhaka,Bangladesh,41.3,201+,59.2,201+,64.3,201+,50.1,201+,36.3,201+,
651-700,651-700,University of Electronic Science and Technology of China,China (Mainland),35.1,201+,38.1,201+,75.0,201+,59.9,201+,39.2,201+,
651-700,551-600,University of Iceland,Iceland,30.4,201+,37.2,201+,82.9,201+,59.5,201+,41.1,201+,
651-700,,University of Jyväskylä,Finland,34.0,201+,40.8,201+,75.2,201+,53.7,201+,42.3,201+,
651-700,551-600,University of Khartoum,Sudan,46.1,201+,46.2,201+,57.0,201+,41.4,201+,58.5,201+,
651-700,601-650,University of Stirling,United Kingdom,36.5,201+,42.9,201+,76.9,201+,55.2,201+,36.2,201+,
