2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,251-300,Université Grenoble Alpes,France,56.4,201+,64.9,196,81.3,201+,64.9,201+,59.9,201+,
201-250,201-250,University College Cork,Ireland,56.6,201+,67.1,156=,84.3,201+,68.9,201+,53.3,201+,
201-250,201-250,University of Antwerp,Belgium,46.7,201+,56.0,201+,85.7,144=,73.2,195=,79.9,34=,
201-250,=198,University of Bergen,Norway,53.2,201+,53.0,201+,83.2,201+,71.0,201+,68.2,118=,
201-250,=193,University of Bordeaux,France,53.8,201+,54.7,201+,85.4,157=,72.7,201+,66.9,129,
201-250,251-300,University of Chinese Academy of Sciences,China (Mainland),59.6,192,56.2,201+,79.5,201+,73.3,191=,45.8,201+,
201-250,201-250,University of Illinois at Urbana-Champaign,United States of America,58.6,201+,74.2,64=,78.6,201+,65.5,201+,45.7,201+,
201-250,201-250,University of Lisbon,Portugal,56.9,201+,55.9,201+,80.3,201+,70.2,201+,65.1,150=,
201-250,251-300,"University of Maryland, Baltimore",United States of America,48.3,201+,37.1,201+,85.1,171=,77.6,125,75.9,55=,
201-250,251-300,"University of Maryland, College Park",United States of America,56.1,201+,68.6,131=,81.2,201+,65.1,201+,51.0,201+,
201-250,201-250,University of Naples - Federico II,Italy,48.6,201+,60.7,201+,83.6,201+,73.8,179=,68.7,112=,
201-250,201-250,University of Navarra,Spain,53.9,201+,66.2,171=,88.6,67=,72.5,201+,46.2,201+,
201-250,=198,University of Porto,Portugal,56.7,201+,60.2,201+,78.0,201+,69.9,201+,71.0,89,
201-250,201-250,University of Rochester,United States of America,49.0,201+,54.4,201+,85.9,140=,78.0,120,56.3,201+,
201-250,251-300,University of Utah,United States of America,45.3,201+,51.5,201+,86.4,126=,84.4,47,60.2,201+,
201-250,201-250,University of Witwatersrand,South Africa,50.2,201+,57.5,201+,79.8,201+,70.9,201+,78.0,45=,
201-250,201-250,Vrije Universiteit Brussel (VUB),Belgium,54.0,201+,59.7,201+,82.9,201+,68.6,201+,62.5,179=,
201-250,201-250,Western University,Canada,51.3,201+,67.9,145,81.8,201+,74.5,170=,55.7,201+,
251-300,201-250,Aga Khan University,Pakistan,50.1,201+,56.8,201+,79.1,201+,63.9,201+,79.4,39=,
251-300,251-300,Ain Shams University,Egypt,56.9,201+,65.8,181=,71.3,201+,57.3,201+,73.6,75,
251-300,251-300,Chang Gung University,Taiwan,56.2,201+,55.9,201+,77.8,201+,65.8,201+,52.3,201+,
251-300,251-300,China Medical University Taichung,Taiwan,57.0,201+,53.8,201+,78.6,201+,64.9,201+,46.6,201+,
251-300,301-350,Hanyang University,Republic of Korea,58.3,201+,71.0,96=,77.6,201+,60.9,201+,37.8,201+,
251-300,201-250,Hokkaido University,Japan,57.9,201+,66.6,167=,76.2,201+,64.1,201+,50.1,201+,
251-300,251-300,Jagiellonian University,Poland,51.7,201+,60.1,201+,79.2,201+,68.0,201+,60.8,200=,
251-300,251-300,Johannes Gutenberg Universität Mainz,Germany,44.6,201+,52.3,201+,86.2,133,75.3,160=,68.5,116=,
251-300,251-300,Julius-Maximilians-Universität Würzburg,Germany,47.4,201+,46.4,201+,85.0,177=,73.8,179=,60.8,200=,
251-300,351-400,Kyung Hee University,Republic of Korea,59.0,198=,60.7,201+,76.6,201+,62.8,201+,35.7,201+,
251-300,201-250,Kyushu University,Japan,58.7,201+,68.1,142=,77.2,201+,65.1,201+,42.7,201+,
251-300,351-400,Lebanese University,Lebanon,67.7,92,69.1,126,68.3,201+,48.7,201+,47.4,201+,
251-300,201-250,Manipal Academy of Higher Education - Manipal University (MAHE),India,61.6,162,62.8,201+,68.8,201+,59.8,201+,63.6,165,
251-300,251-300,Medizinische Universität Innsbruck,Austria,51.6,201+,43.6,201+,84.7,190=,72.3,201+,50.1,201+,
251-300,201-250,Semmelweis University,Hungary,48.4,201+,53.5,201+,85.3,164=,70.2,201+,61.7,188=,
251-300,201-250,Stellenbosch University,South Africa,46.8,201+,58.3,201+,80.9,201+,67.3,201+,77.1,49=,
251-300,251-300,Tehran University of Medical Sciences,Iran (Islamic Republic of),57.0,201+,37.1,201+,73.0,201+,70.5,201+,73.4,76,
251-300,=193,Umea University,Sweden,51.5,201+,53.3,201+,83.2,201+,69.0,201+,62.9,175=,
251-300,201-250,UNESP,Brazil,62.3,156,65.3,192=,71.0,201+,57.8,201+,49.1,201+,
251-300,251-300,Universidad de Antioquia,Colombia,62.2,157=,63.6,201+,73.9,201+,58.3,201+,54.3,201+,
251-300,251-300,Universidade Federal de Minas Gerais (UFMG),Brazil,55.0,201+,60.5,201+,73.1,201+,61.8,201+,59.8,201+,
251-300,251-300,Universidade Federal do Rio Grande Do Sul,Brazil,51.7,201+,54.9,201+,79.4,201+,67.0,201+,55.4,201+,
251-300,301-350,Universität Duisburg-Essen,Germany,47.2,201+,35.8,201+,86.6,120=,77.1,129=,57.7,201+,
251-300,201-250,Universität Leipzig,Germany,47.5,201+,52.3,201+,83.7,201+,74.0,177,65.6,141,
251-300,251-300,Université de Liège,Belgium,50.2,201+,56.4,201+,84.5,199=,70.2,201+,57.1,201+,
251-300,301-350,Université de Lille,France,46.7,201+,55.8,201+,84.2,201+,72.9,200=,60.1,201+,
251-300,251-300,Université de Montpellier,France,44.6,201+,54.7,201+,83.4,201+,71.5,201+,80.5,30=,
251-300,251-300,Université de Strasbourg,France,52.0,201+,60.3,201+,82.2,201+,66.5,201+,53.7,201+,
251-300,201-250,Université Laval,Canada,45.4,201+,50.2,201+,87.6,97=,78.4,113=,66.4,132,
251-300,251-300,Université Sorbonne Paris Nord,France,42.1,201+,50.6,201+,96.6,5,75.5,157=,58.4,201+,
251-300,251-300,Universiti Kebangsaan Malaysia (UKM),Malaysia,60.6,179,65.9,177=,72.0,201+,57.1,201+,56.0,201+,
251-300,251-300,Universiti Putra Malaysia (UPM),Malaysia,60.8,175=,64.5,199=,74.0,201+,57.3,201+,49.3,201+,
251-300,251-300,Universiti Sains Malaysia (USM),Malaysia,59.9,188=,65.7,184=,68.6,201+,57.1,201+,63.5,166=,
251-300,251-300,University of Cincinnati,United States of America,48.5,201+,53.5,201+,82.8,201+,76.6,134=,60.7,201+,
251-300,251-300,University of Coimbra,Portugal,55.2,201+,55.1,201+,76.5,201+,63.9,201+,56.3,201+,
251-300,251-300,"University of Colorado, Denver",United States of America,52.7,201+,32.9,201+,98.3,3,67.4,201+,51.7,201+,
251-300,,University of Florence,Italy,52.8,201+,50.6,201+,81.4,201+,71.7,201+,52.4,201+,
251-300,301-350,University of Granada,Spain,55.8,201+,58.8,201+,76.4,201+,60.7,201+,60.3,201+,
251-300,201-250,University of Iowa,United States of America,43.3,201+,58.8,201+,84.7,190=,77.9,121=,60.1,201+,
251-300,251-300,University of Jordan,Jordan,58.4,201+,70.6,103=,73.9,201+,55.6,201+,54.3,201+,
251-300,301-350,University of Kansas,United States of America,47.2,201+,57.4,201+,85.4,157=,75.0,163=,56.6,201+,
251-300,251-300,University of Pisa,Italy,49.3,201+,63.4,201+,83.2,201+,71.3,201+,56.6,201+,
251-300,251-300,"University of Rome ""Tor Vergata""",Italy,53.0,201+,57.7,201+,80.7,201+,67.5,201+,48.6,201+,
251-300,301-350,University of Science and Technology of China,China (Mainland),61.1,168=,66.7,162=,79.2,201+,63.9,201+,28.0,201+,
251-300,251-300,University of Technology Sydney,Australia,54.1,201+,62.9,201+,80.0,201+,63.7,201+,51.9,201+,
251-300,251-300,University of Turin,Italy,45.7,201+,55.3,201+,85.3,164=,75.4,159,60.0,201+,
251-300,301-350,University of Turku,Finland,48.9,201+,53.1,201+,82.3,201+,69.0,201+,58.2,201+,
251-300,351-400,University of Ulsan,Republic of Korea,52.9,201+,31.9,201+,85.4,157=,77.9,121=,46.8,201+,
251-300,,University of Waterloo,Canada,54.9,201+,71.7,90,77.3,201+,63.8,201+,43.7,201+,
251-300,251-300,Virginia Commonwealth University,United States of America,40.6,201+,50.0,201+,88.0,80=,80.6,88,64.4,156=,
251-300,251-300,Westfälische Wilhelms-Universität Münster,Germany,49.2,201+,58.3,201+,83.7,201+,72.4,201+,61.0,197=,
301-350,351-400,Aalborg University,Denmark,48.9,201+,55.2,201+,82.6,201+,69.3,201+,48.9,201+,
301-350,301-350,Airlangga University,Indonesia,68.1,90=,71.1,94=,58.4,201+,45.8,201+,48.3,201+,
301-350,351-400,Ajou University,Republic of Korea,55.9,201+,53.7,201+,80.9,201+,62.3,201+,34.3,201+,
301-350,251-300,Alexandria University,Egypt,54.8,201+,62.7,201+,73.0,201+,56.6,201+,67.7,121=,
301-350,301-350,Aristotle University of Thessaloniki,Greece,46.8,201+,60.0,201+,78.8,201+,67.9,201+,58.0,201+,
301-350,301-350,Arizona State University,United States of America,47.8,201+,61.9,201+,79.3,201+,64.4,201+,53.9,201+,
301-350,301-350,Central South University,China (Mainland),54.2,201+,43.6,201+,80.5,201+,75.0,163=,36.8,201+,
301-350,301-350,Chiang Mai University,Thailand,55.8,201+,53.2,201+,74.3,201+,57.6,201+,52.7,201+,
301-350,301-350,Curtin University,Australia,49.4,201+,58.3,201+,80.4,201+,67.1,201+,50.1,201+,
301-350,251-300,Dartmouth College,United States of America,46.0,201+,63.3,201+,83.3,201+,69.9,201+,45.1,201+,
301-350,301-350,Deakin University,Australia,47.7,201+,56.2,201+,80.6,201+,69.2,201+,50.8,201+,
301-350,301-350,Delft University of Technology,Netherlands,54.2,201+,75.6,56,76.2,201+,53.9,201+,40.0,201+,
301-350,351-400,Drexel University,United States of America,51.0,201+,47.3,201+,80.0,201+,67.8,201+,52.5,201+,
301-350,301-350,Flinders University,Australia,48.9,201+,47.5,201+,80.6,201+,66.8,201+,65.1,150=,
301-350,251-300,Griffith University,Australia,51.6,201+,52.9,201+,78.2,201+,66.7,201+,55.0,201+,
301-350,251-300,Indiana University Bloomington,United States of America,38.5,201+,52.2,201+,88.4,70=,79.5,103=,62.9,175=,
301-350,251-300,Istanbul University,Türkiye,55.0,201+,52.6,201+,74.7,201+,59.8,201+,63.7,163=,
301-350,301-350,Kaohsiung Medical University,Taiwan,58.0,201+,56.1,201+,76.3,201+,59.8,201+,42.8,201+,
301-350,201-250,Lomonosov Moscow State University,Russian Federation,59.2,195,80.7,26,68.1,201+,53.1,201+,46.6,201+,
301-350,251-300,Macquarie University,Australia,48.3,201+,58.1,201+,84.5,199=,68.8,201+,47.8,201+,
301-350,351-400,Nantes University,France,44.2,201+,37.8,201+,85.3,164=,73.6,182=,60.5,201+,
301-350,251-300,Norwegian University of Science And Technology,Norway,42.9,201+,60.7,201+,80.6,201+,68.0,201+,63.7,163=,
301-350,251-300,Pontificia Universidad Javeriana,Colombia,61.8,161,66.0,174=,68.0,201+,50.1,201+,56.3,201+,
301-350,301-350,Postgraduate Institute of Medical Education & Research Chandigarh,India,57.7,201+,40.9,201+,73.4,201+,62.9,201+,62.6,178,
301-350,301-350,Purdue University,United States of America,49.5,201+,73.1,75=,78.4,201+,63.8,201+,47.5,201+,
301-350,301-350,Qatar University,Qatar,52.9,201+,62.3,201+,81.1,201+,59.4,201+,50.9,201+,
301-350,251-300,Rutgers University–New Brunswick,United States of America,46.0,201+,65.9,177=,80.2,201+,65.5,201+,50.5,201+,
301-350,251-300,Swansea University,United Kingdom,50.8,201+,65.6,187,86.0,136=,61.8,201+,42.6,201+,
301-350,301-350,Tampere University,Finland,47.8,201+,54.6,201+,80.5,201+,66.0,201+,58.5,201+,
301-350,301-350,Technion - Israel Institute of Technology,Israel,49.4,201+,56.1,201+,83.8,201+,67.7,201+,45.7,201+,
301-350,351-400,The Catholic University of Korea,Republic of Korea,54.9,201+,43.1,201+,77.5,201+,69.1,201+,37.5,201+,
301-350,251-300,The Hebrew University of Jerusalem,Israel,49.2,201+,53.6,201+,82.5,201+,69.1,201+,47.4,201+,
301-350,401-450,Tongji University,China (Mainland),54.7,201+,52.9,201+,78.8,201+,69.5,201+,33.8,201+,
301-350,251-300,Tulane University,United States of America,47.3,201+,43.4,201+,83.7,201+,69.9,201+,64.4,156=,
301-350,301-350,Universidad de los Andes,Colombia,63.7,138,69.8,115=,65.3,201+,48.9,201+,39.0,201+,
301-350,251-300,Universidad de Sevilla,Spain,50.8,201+,49.8,201+,78.8,201+,63.7,201+,54.6,201+,
301-350,301-350,Universidad Nacional de Colombia,Colombia,62.5,152=,73.1,75=,70.3,201+,48.7,201+,30.8,201+,
301-350,251-300,Universitat Pompeu Fabra (Barcelona),Spain,49.2,201+,62.2,201+,84.3,201+,65.2,201+,50.2,201+,
301-350,301-350,Université Paul Sabatier Toulouse III,France,44.6,201+,45.0,201+,84.3,201+,68.3,201+,66.2,134=,
301-350,301-350,University Duesseldorf,Germany,42.4,201+,47.4,201+,84.7,190=,73.9,178,63.2,172=,
301-350,301-350,University of Bath,United Kingdom,49.2,201+,68.1,142=,81.6,201+,61.1,201+,43.9,201+,
301-350,301-350,University of East Anglia (UEA),United Kingdom,45.5,201+,52.7,201+,86.7,115=,68.7,201+,48.8,201+,
301-350,351-400,University of Eastern Finland,Finland,49.1,201+,53.2,201+,81.3,201+,65.9,201+,49.8,201+,
301-350,251-300,University of Manitoba,Canada,42.6,201+,58.2,201+,84.3,201+,72.4,201+,57.5,201+,
301-350,301-350,University of South Australia,Australia,51.2,201+,56.3,201+,86.9,112,63.3,201+,44.6,201+,
301-350,,University of Surrey,United Kingdom,50.5,201+,60.8,201+,83.0,201+,63.4,201+,41.9,201+,
301-350,,University of Texas Dallas,United States of America,48.1,201+,44.8,201+,89.6,48=,68.8,201+,38.0,201+,
301-350,301-350,University of the Philippines,Philippines,51.1,201+,62.2,201+,74.7,201+,57.8,201+,70.6,92,
301-350,301-350,University Ulm,Germany,45.7,201+,47.8,201+,84.9,181=,73.4,187=,59.3,201+,
301-350,301-350,Wake Forest University,United States of America,43.1,201+,55.7,201+,85.4,157=,76.2,142=,49.3,201+,
351-400,351-400,Ankara Üniversitesi,Türkiye,48.7,201+,56.2,201+,75.9,201+,61.9,201+,61.0,197=,
351-400,,Beijing University of Chinese Medicine,China (Mainland),60.8,175=,46.5,201+,76.3,201+,61.1,201+,24.0,201+,
351-400,351-400,Chiba University,Japan,47.0,201+,54.3,201+,78.9,201+,64.9,201+,40.2,201+,
351-400,351-400,Christian-Albrechts-University zu Kiel,Germany,39.4,201+,50.4,201+,84.5,199=,73.4,187=,51.9,201+,
351-400,401-450,City University of Hong Kong,"Hong Kong SAR, China",58.4,201+,63.1,201+,77.2,201+,55.8,201+,25.4,201+,
351-400,,"City, University of London",United Kingdom,53.5,201+,53.3,201+,81.5,201+,54.5,201+,31.8,201+,
351-400,401-450,Ewha Womans University,Republic of Korea,55.6,201+,56.2,201+,77.6,201+,57.6,201+,30.5,201+,
351-400,301-350,Florida International University,United States of America,47.0,201+,51.0,201+,80.1,201+,65.1,201+,59.9,201+,
351-400,301-350,Jordan University of Science & Technology,Jordan,54.2,201+,65.7,184=,72.4,201+,52.1,201+,46.1,201+,
351-400,301-350,Keele University,United Kingdom,45.2,201+,47.1,201+,88.3,73=,67.0,201+,52.3,201+,
351-400,351-400,Koç University,Türkiye,53.1,201+,64.1,201+,75.7,201+,56.3,201+,48.8,201+,
351-400,301-350,Lancaster University,United Kingdom,41.4,201+,58.3,201+,93.4,11,60.7,201+,47.7,201+,
351-400,301-350,Linköping University,Sweden,42.6,201+,56.7,201+,82.2,201+,68.6,201+,55.9,201+,
351-400,251-300,Makerere University,Uganda,54.4,201+,31.4,201+,75.3,201+,58.4,201+,68.8,110=,
351-400,351-400,Mansoura University,Egypt,52.1,201+,62.3,201+,71.2,201+,55.1,201+,50.1,201+,
351-400,351-400,Medical College of Wisconsin,United States of America,43.6,201+,40.4,201+,83.0,201+,73.3,191=,55.1,201+,
351-400,301-350,Philipps-Universität Marburg,Germany,41.4,201+,54.1,201+,82.5,201+,67.8,201+,52.5,201+,
351-400,401-450,Pohang University of Science And Technology (POSTECH),Republic of Korea,65.4,118,77.2,50,63.4,201+,49.2,201+,15.9,201+,
351-400,,Politecnico di Milano,Italy,56.1,201+,75.3,58=,70.8,201+,51.5,201+,27.6,201+,
351-400,,Rice University,United States of America,56.6,201+,56.0,201+,78.2,201+,57.5,201+,31.3,201+,
351-400,401-450,Shandong University,China (Mainland),47.8,201+,61.3,201+,77.6,201+,68.1,201+,34.5,201+,
351-400,451-500,Southeast University,China (Mainland),46.7,201+,49.6,201+,80.1,201+,67.2,201+,38.6,201+,
351-400,351-400,"St. George's, University of London",United Kingdom,40.4,201+,16.6,201+,95.4,6,76.0,146=,68.8,110=,
351-400,351-400,"Stony Brook University, State University of New York",United States of America,45.2,201+,47.4,201+,82.9,201+,70.0,201+,54.2,201+,
351-400,301-350,Technical University of Denmark,Denmark,47.1,201+,64.1,201+,82.5,201+,61.8,201+,45.3,201+,
351-400,351-400,Temple University,United States of America,39.6,201+,52.3,201+,83.2,201+,70.6,201+,56.7,201+,
351-400,351-400,The University of Georgia,United States of America,42.8,201+,57.2,201+,77.8,201+,62.7,201+,61.5,191=,
351-400,351-400,Thomas Jefferson University,United States of America,51.6,201+,13.0,201+,83.4,201+,75.0,163=,54.4,201+,
351-400,351-400,Universidad Nacional de Córdoba - UNC,Argentina,53.9,201+,66.7,162=,73.7,201+,52.5,201+,43.1,201+,
351-400,301-350,Universidade Nova de Lisboa,Portugal,45.9,201+,54.0,201+,77.8,201+,61.8,201+,62.3,181,
351-400,351-400,Université Paris-Est Créteil,France,39.8,201+,46.0,201+,84.9,181=,70.6,201+,56.5,201+,
351-400,351-400,University of Belgrade,Serbia,42.5,201+,44.0,201+,79.6,201+,68.1,201+,60.1,201+,
351-400,,University of Colorado Boulder,United States of America,44.5,201+,61.4,201+,84.0,201+,64.5,201+,39.6,201+,
351-400,351-400,University of Connecticut,United States of America,43.0,201+,54.3,201+,80.8,201+,70.2,201+,51.2,201+,
351-400,351-400,University of Debrecen,Hungary,49.4,201+,54.9,201+,79.0,201+,58.7,201+,56.9,201+,
351-400,301-350,University of Delhi,India,54.9,201+,64.0,201+,72.2,201+,58.1,201+,44.9,201+,
351-400,351-400,University of Genoa,Italy,42.3,201+,44.0,201+,83.2,201+,72.8,201+,60.8,200=,
351-400,351-400,University of Ibadan,Nigeria,45.2,201+,44.1,201+,82.0,201+,58.3,201+,74.5,71=,
351-400,351-400,University of Limerick,Ireland,48.4,201+,58.7,201+,80.4,201+,59.1,201+,40.9,201+,
351-400,401-450,University of Oulu,Finland,45.7,201+,49.2,201+,82.3,201+,64.2,201+,47.1,201+,
351-400,351-400,University of Sharjah,United Arab Emirates,54.9,201+,59.7,201+,72.8,201+,52.3,201+,49.1,201+,
351-400,351-400,University of St Andrews,United Kingdom,51.4,201+,67.3,152,79.0,201+,57.5,201+,45.2,201+,
351-400,401-450,University of Strathclyde,United Kingdom,47.6,201+,62.4,201+,77.4,201+,56.1,201+,54.1,201+,
351-400,351-400,University of Sussex,United Kingdom,46.1,201+,55.4,201+,83.3,201+,64.3,201+,55.4,201+,
351-400,301-350,University of Szeged,Hungary,48.2,201+,56.1,201+,78.6,201+,60.7,201+,49.2,201+,
351-400,301-350,University of Tartu,Estonia,47.5,201+,57.7,201+,79.1,201+,58.6,201+,57.1,201+,
351-400,301-350,University of Wollongong,Australia,48.1,201+,61.7,201+,79.3,201+,60.8,201+,55.0,201+,
351-400,301-350,Verona University,Italy,44.0,201+,36.8,201+,84.9,181=,73.6,182=,56.8,201+,
351-400,351-400,Weizmann Institute of Science,Israel,52.8,201+,40.8,201+,84.6,195=,60.9,201+,27.7,201+,
351-400,351-400,Western Sydney University,Australia,43.2,201+,53.4,201+,82.8,201+,66.1,201+,55.1,201+,
351-400,401-450,Xi’an Jiaotong University,China (Mainland),49.0,201+,64.1,201+,79.8,201+,66.2,201+,34.3,201+,
401-450,401-450,Catania University,Italy,41.3,201+,40.7,201+,81.4,201+,66.3,201+,47.8,201+,
401-450,401-450,Chung-Ang University (CAU),Republic of Korea,50.2,201+,57.8,201+,77.1,201+,60.4,201+,20.5,201+,
401-450,401-450,Colorado State University,United States of America,42.5,201+,58.0,201+,80.2,201+,65.6,201+,47.3,201+,
401-450,,Durham University,United Kingdom,48.3,201+,67.6,148=,72.8,201+,54.1,201+,40.3,201+,
401-450,451-500,Florida State University,United States of America,44.4,201+,60.7,201+,78.6,201+,61.2,201+,36.5,201+,
401-450,351-400,Gadjah Mada University,Indonesia,57.8,201+,67.5,150=,65.8,201+,47.7,201+,32.2,201+,
401-450,351-400,Hiroshima University,Japan,48.3,201+,54.8,201+,77.1,201+,63.1,201+,41.0,201+,
401-450,401-450,Imam Abdulrahman Bin Faisal University (IAU) (formerly UNIVERSITY OF DAMMAM),Saudi Arabia,45.8,201+,68.5,133=,74.6,201+,55.4,201+,50.3,201+,
401-450,501-550,Istanbul University Cerrahpasa,Türkiye,46.2,201+,34.0,201+,80.6,201+,59.7,201+,50.9,201+,
401-450,301-350,Iuliu Hațieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,47.2,201+,48.8,201+,81.3,201+,58.0,201+,49.7,201+,
401-450,401-450,Justus-Liebig-University Giessen,Germany,41.1,201+,35.8,201+,83.1,201+,67.3,201+,55.0,201+,
401-450,351-400,Khon Kaen University,Thailand,50.1,201+,49.4,201+,72.6,201+,51.9,201+,52.0,201+,
401-450,401-450,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,52.8,201+,64.4,201+,68.6,201+,50.8,201+,36.3,201+,
401-450,451-500,King Khalid University,Saudi Arabia,53.3,201+,61.8,201+,70.0,201+,50.6,201+,48.4,201+,
401-450,351-400,King Saud bin Abdulaziz University For Health Sciences,Saudi Arabia,45.0,201+,46.1,201+,77.0,201+,60.7,201+,56.9,201+,
401-450,351-400,Kobe University,Japan,50.8,201+,56.7,201+,75.6,201+,59.2,201+,36.9,201+,
401-450,351-400,Loughborough University,United Kingdom,48.3,201+,63.1,201+,78.8,201+,57.3,201+,39.2,201+,
401-450,401-450,Medical University of Warsaw,Poland,48.5,201+,22.4,201+,76.9,201+,66.1,201+,56.8,201+,
401-450,451-500,Nanjing Medical University,China (Mainland),47.2,201+,29.9,201+,78.9,201+,72.7,201+,35.3,201+,
401-450,501-550,Nankai University,China (Mainland),51.5,201+,51.5,201+,77.5,201+,59.5,201+,18.3,201+,
401-450,301-350,Pirogov Russian National Research Medical University (RNRMU),Russian Federation,54.4,201+,59.7,201+,59.5,201+,55.2,201+,52.3,201+,
401-450,451-500,Pusan National University,Republic of Korea,49.7,201+,53.8,201+,75.0,201+,58.6,201+,29.6,201+,
401-450,451-500,RMIT University,Australia,46.5,201+,61.5,201+,78.1,201+,55.1,201+,47.3,201+,
401-450,351-400,Ruhr-Universität Bochum,Germany,41.2,201+,48.9,201+,80.6,201+,68.8,201+,47.9,201+,
401-450,451-500,Rush University,United States of America,48.6,201+,36.5,201+,85.0,177=,65.0,201+,34.4,201+,
401-450,,Southern Medical University,China (Mainland),44.2,201+,23.8,201+,82.5,201+,75.3,160=,40.5,201+,
401-450,401-450,St. Louis University,United States of America,43.8,201+,36.5,201+,85.7,144=,68.8,201+,46.1,201+,
401-450,401-450,Sultan Qaboos University,Oman,54.2,201+,59.9,201+,69.6,201+,50.4,201+,52.1,201+,
401-450,401-450,The Scripps Research Institute (TSRI),United States of America,52.1,201+,47.7,201+,82.3,201+,58.7,201+,25.5,201+,
401-450,401-450,Universidad de Guadalajara (UDG),Mexico,53.5,201+,52.1,201+,72.4,201+,49.4,201+,44.9,201+,
401-450,451-500,Universidad de la República (Udelar),Uruguay,48.9,201+,56.5,201+,74.6,201+,52.1,201+,45.2,201+,
401-450,401-450,Universidade de Santiago de Compostela,Spain,49.6,201+,54.2,201+,74.7,201+,55.9,201+,43.1,201+,
401-450,451-500,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,47.7,201+,52.9,201+,76.6,201+,56.3,201+,40.5,201+,
401-450,451-500,Universitas Padjadjaran,Indonesia,55.9,201+,59.3,201+,69.2,201+,49.9,201+,30.3,201+,
401-450,351-400,Université Côte d'Azur,France,41.8,201+,47.5,201+,83.5,201+,65.1,201+,42.9,201+,
401-450,351-400,University at Buffalo SUNY,United States of America,41.1,201+,53.7,201+,81.3,201+,69.6,201+,49.4,201+,
401-450,451-500,University of Houston,United States of America,50.3,201+,34.0,201+,75.9,201+,60.5,201+,45.3,201+,
401-450,401-450,University of Kentucky,United States of America,36.4,201+,56.5,201+,79.7,201+,71.0,201+,47.9,201+,
401-450,451-500,University of Ljubljana,Slovenia,41.7,201+,49.8,201+,77.6,201+,62.4,201+,54.8,201+,
401-450,401-450,"University of Missouri, Kansas City",United States of America,34.2,201+,44.5,201+,87.8,89=,68.9,201+,54.8,201+,
401-450,401-450,University of Modena and Reggio Emilia,Italy,39.7,201+,45.8,201+,82.1,201+,68.5,201+,47.2,201+,
401-450,451-500,University of Murcia,Spain,46.7,201+,43.3,201+,78.0,201+,59.4,201+,44.8,201+,
401-450,401-450,University of Plymouth,United Kingdom,42.6,201+,55.6,201+,84.6,195=,58.9,201+,36.4,201+,
401-450,351-400,University of Pretoria,South Africa,40.1,201+,56.4,201+,74.9,201+,60.4,201+,70.8,90,
401-450,401-450,University of Salamanca,Spain,46.4,201+,54.5,201+,78.4,201+,58.4,201+,41.5,201+,
401-450,401-450,University of Saskatchewan,Canada,43.8,201+,48.9,201+,78.5,201+,64.4,201+,51.8,201+,
401-450,351-400,University of South Carolina,United States of America,39.6,201+,58.7,201+,78.6,201+,64.8,201+,57.7,201+,
401-450,351-400,University of Tsukuba,Japan,47.5,201+,58.0,201+,75.8,201+,62.6,201+,39.0,201+,
401-450,351-400,University of Twente,Netherlands,47.6,201+,60.7,201+,79.9,201+,59.9,201+,37.3,201+,
401-450,401-450,Xiamen University,China (Mainland),51.1,201+,56.2,201+,78.1,201+,61.2,201+,22.8,201+,
451-500,451-500,Al-Azhar University,Egypt,46.9,201+,59.4,201+,71.5,201+,52.5,201+,47.0,201+,
451-500,501-550,Aston University,United Kingdom,43.2,201+,55.9,201+,76.4,201+,56.5,201+,43.4,201+,
451-500,451-500,Banaras Hindu University,India,49.4,201+,56.6,201+,72.6,201+,53.7,201+,38.1,201+,
451-500,501-550,Duy Tan University,Viet Nam,47.9,201+,58.5,201+,67.3,201+,52.1,201+,53.6,201+,
451-500,451-500,EGE UNIVERSITY,Türkiye,44.3,201+,47.9,201+,73.6,201+,55.9,201+,57.7,201+,
451-500,351-400,Eindhoven University of Technology,Netherlands,41.9,201+,69.4,122=,83.3,201+,56.6,201+,30.5,201+,
451-500,401-450,Gazi Üniversitesi,Türkiye,46.2,201+,56.3,201+,69.9,201+,52.1,201+,60.7,201+,
451-500,,Georgia State University,United States of America,36.4,201+,52.2,201+,81.6,201+,62.8,201+,51.4,201+,
451-500,501-550,Harbin Institute of Technology,China (Mainland),50.0,201+,55.5,201+,79.7,201+,55.2,201+,19.3,201+,
451-500,351-400,Instituto Politécnico Nacional (IPN),Mexico,54.0,201+,60.2,201+,69.8,201+,50.1,201+,27.9,201+,
451-500,501-550,Iran University of Medical Sciences (IUMS),Iran (Islamic Republic of),43.7,201+,30.2,201+,72.2,201+,64.9,201+,60.8,200=,
451-500,501-550,Jilin University,China (Mainland),43.8,201+,61.0,201+,78.6,201+,63.7,201+,19.2,201+,
451-500,551-600,Jinan University (China),China (Mainland),46.2,201+,45.4,201+,78.1,201+,63.4,201+,25.3,201+,
451-500,451-500,Kyungpook National University,Republic of Korea,45.5,201+,52.0,201+,76.2,201+,61.6,201+,32.3,201+,
451-500,451-500,Mashhad University of Medical Sciences,Iran (Islamic Republic of),45.5,201+,43.9,201+,71.7,201+,62.0,201+,54.3,201+,
