2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,201-250,University of Lisbon,Portugal,58.1,101+,46.8,101+,74.7,101+,,,,,
201-250,201-250,University of Milan,Italy,60.2,101+,57.4,101+,58.7,101+,,,,,
201-250,201-250,University of Ottawa,Canada,57.2,101+,62.0,101+,72.4,101+,,,,,
201-250,201-250,University of Salamanca,Spain,55.8,101+,62.3,101+,73.5,101+,,,,,
201-250,201-250,University of Victoria (UVic),Canada,58.2,101+,54.1,101+,80.1,101+,,,,,
201-250,151-200,University of Warsaw,Poland,59.7,101+,65.5,101+,62.3,101+,,,,,
201-250,201-250,Western University,Canada,57.7,101+,67.3,101+,81.1,101+,,,,,
251-300,251-300,American University of Beirut (AUB),Lebanon,55.7,101+,71.4,76=,46.6,101+,,,,,
251-300,251-300,Boston College,United States of America,52.3,101+,64.0,101+,77.8,101+,,,,,
251-300,,Carleton University,Canada,54.6,101+,56.5,101+,69.3,101+,,,,,
251-300,151-200,Carnegie Mellon University,United States of America,53.9,101+,69.0,101+,65.1,101+,,,,,
251-300,,Chiang Mai University,Thailand,55.3,101+,57.5,101+,62.1,101+,,,,,
251-300,251-300,Curtin University,Australia,54.6,101+,61.2,101+,65.9,101+,,,,,
251-300,301-330,Dalhousie University,Canada,56.0,101+,61.9,101+,61.2,101+,,,,,
251-300,251-300,Doshisha University,Japan,58.1,101+,49.4,101+,60.2,101+,,,,,
251-300,251-300,École Normale Supérieure de Lyon,France,55.0,101+,48.9,101+,65.9,101+,,,,,
251-300,251-300,Flinders University,Australia,53.5,101+,45.9,101+,82.8,88=,,,,,
251-300,251-300,Georgia Institute of Technology,United States of America,53.3,101+,67.6,101+,73.6,101+,,,,,
251-300,251-300,Griffith University,Australia,51.1,101+,59.9,101+,90.5,21,,,,,
251-300,,Guangdong University of Foreign studies,China (Mainland),56.5,101+,45.7,101+,80.4,101+,,,,,
251-300,201-250,Jagiellonian University,Poland,57.1,101+,63.0,101+,47.8,101+,,,,,
251-300,251-300,"Kingston University, London",United Kingdom,54.3,101+,62.2,101+,63.0,101+,,,,,
251-300,251-300,La Trobe University,Australia,52.8,101+,59.7,101+,86.3,45=,,,,,
251-300,301-330,Mahidol University,Thailand,56.0,101+,63.2,101+,63.9,101+,,,,,
251-300,251-300,Manchester Metropolitan University (MMU),United Kingdom,55.9,101+,57.2,101+,70.5,101+,,,,,
251-300,201-250,Maynooth University,Ireland,56.3,101+,47.8,101+,74.5,101+,,,,,
251-300,,Northumbria University at Newcastle,United Kingdom,54.8,101+,55.5,101+,59.1,101+,,,,,
251-300,251-300,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,55.3,101+,51.0,101+,66.6,101+,,,,,
251-300,201-250,Saint Petersburg State University,Russian Federation,52.7,101+,70.8,85=,68.2,101+,,,,,
251-300,,Sichuan University,China (Mainland),53.5,101+,57.4,101+,69.0,101+,,,,,
251-300,251-300,The University of Georgia,United States of America,53.9,101+,56.3,101+,79.4,101+,,,,,
251-300,201-250,Universidad de Chile,Chile,50.3,101+,80.8,26,74.2,101+,,,,,
251-300,201-250,Universidade de Santiago de Compostela,Spain,56.0,101+,53.7,101+,78.2,101+,,,,,
251-300,,Universidade Estadual de Campinas (Unicamp),Brazil,55.0,101+,69.1,101+,61.7,101+,,,,,
251-300,251-300,Universidade Federal do Rio de Janeiro,Brazil,54.6,101+,66.9,101+,53.6,101+,,,,,
251-300,,Universitas Pendidikan Indonesia,Indonesia,57.1,101+,47.5,101+,54.7,101+,,,,,
251-300,251-300,Universitat de Valencia,Spain,53.3,101+,52.3,101+,80.5,101+,,,,,
251-300,201-250,Université de Montréal,Canada,55.6,101+,61.4,101+,74.0,101+,,,,,
251-300,,Universiti Teknologi MARA - UiTM,Malaysia,51.7,101+,59.1,101+,82.5,91,,,,,
251-300,301-330,Universiti Utara Malaysia (UUM),Malaysia,55.5,101+,55.6,101+,64.7,101+,,,,,
251-300,151-200,University of Calgary,Canada,52.7,101+,66.9,101+,83.4,79,,,,,
251-300,251-300,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,54.1,101+,61.6,101+,63.9,101+,,,,,
251-300,251-300,University of Cologne,Germany,55.8,101+,50.6,101+,74.0,101+,,,,,
251-300,201-250,University of Florida,United States of America,52.9,101+,61.9,101+,73.8,101+,,,,,
251-300,201-250,University of Göttingen,Germany,56.2,101+,49.1,101+,68.0,101+,,,,,
251-300,301-330,University of Hyderabad,India,57.6,101+,52.1,101+,41.3,101+,,,,,
251-300,301-330,University of Kansas,United States of America,53.5,101+,52.3,101+,79.4,101+,,,,,
251-300,201-250,University of Pisa,Italy,57.1,101+,48.4,101+,72.7,101+,,,,,
251-300,201-250,University of Pittsburgh,United States of America,56.2,101+,48.6,101+,76.9,101+,,,,,
251-300,251-300,University of Stirling,United Kingdom,56.2,101+,53.3,101+,61.7,101+,,,,,
251-300,251-300,University of Turin,Italy,58.3,101+,47.8,101+,64.5,101+,,,,,
251-300,201-250,Vrije Universiteit Amsterdam,Netherlands,55.0,101+,49.1,101+,76.7,101+,,,,,
251-300,201-250,Washington University in St. Louis,United States of America,54.0,101+,57.6,101+,88.8,27,,,,,
251-300,251-300,Western Sydney University,Australia,53.6,101+,55.7,101+,78.6,101+,,,,,
251-300,251-300,Westfälische Wilhelms-Universität Münster,Germany,56.0,101+,52.5,101+,75.4,101+,,,,,
251-300,,Yogyakarta State University,Indonesia,54.3,101+,47.4,101+,72.6,101+,,,,,
301-350,301-330,Altai State University,Russian Federation,57.5,101+,45.1,101+,37.8,101+,,,,,
301-350,,American University,United States of America,49.2,101+,65.6,101+,72.1,101+,,,,,
301-350,251-300,Amherst College,United States of America,52.4,101+,49.5,101+,56.7,101+,,,,,
301-350,,Ankara Üniversitesi,Türkiye,53.0,101+,63.6,101+,54.7,101+,,,,,
301-350,,Aston University,United Kingdom,51.3,101+,60.6,101+,74.3,101+,,,,,
301-350,,Bilkent University,Türkiye,51.5,101+,68.1,101+,63.9,101+,,,,,
301-350,,Boğaziçi University,Türkiye,51.6,101+,69.9,90=,69.3,101+,,,,,
301-350,,Brandeis University,United States of America,52.1,101+,42.2,101+,84.2,68,,,,,
301-350,,Chung-Ang University (CAU),Republic of Korea,56.8,101+,59.0,101+,33.5,101+,,,,,
301-350,251-300,Eötvös Loránd University,Hungary,51.0,101+,57.7,101+,58.8,101+,,,,,
301-350,251-300,Florida State University,United States of America,49.0,101+,61.6,101+,78.1,101+,,,,,
301-350,,Indian Institute of Technology Madras (IITM),India,54.3,101+,71.2,80,41.3,101+,,,,,
301-350,201-250,MGIMO University,Russian Federation,51.5,101+,70.8,85=,49.7,101+,,,,,
301-350,201-250,Moscow City University,Russian Federation,53.8,101+,44.4,101+,54.0,101+,,,,,
301-350,251-300,Moscow State Linguistic University,Russian Federation,55.3,101+,56.0,101+,37.8,101+,,,,,
301-350,,National Chengchi University,Taiwan,50.3,101+,69.4,98=,72.9,101+,,,,,
301-350,,National Chung Hsing University,Taiwan,53.3,101+,57.3,101+,52.4,101+,,,,,
301-350,301-330,Northern Arizona University,United States of America,57.3,101+,32.5,101+,41.3,101+,,,,,
301-350,301-330,Qatar University,Qatar,53.4,101+,69.9,90=,53.2,101+,,,,,
301-350,,Shandong University,China (Mainland),52.6,101+,71.4,76=,50.7,101+,,,,,
301-350,,Shanghai University,China (Mainland),54.5,101+,65.5,101+,33.5,101+,,,,,
301-350,,Sultan Qaboos University,Oman,52.3,101+,64.9,101+,41.3,101+,,,,,
301-350,301-330,The Education University of Hong Kong,"Hong Kong SAR, China",53.2,101+,48.8,101+,66.3,101+,,,,,
301-350,301-330,The Hebrew University of Jerusalem,Israel,52.6,101+,54.5,101+,76.5,101+,,,,,
301-350,201-250,Tomsk State University,Russian Federation,52.0,101+,64.1,101+,64.1,101+,,,,,
301-350,251-300,Universidad de los Andes,Colombia,50.7,101+,76.9,42,57.3,101+,,,,,
301-350,301-330,Universidad de Santiago de Chile (USACH),Chile,50.7,101+,71.3,79,66.3,101+,,,,,
301-350,301-330,Universidad de Sevilla,Spain,51.1,101+,54.7,101+,71.9,101+,,,,,
301-350,,Universidad de Zaragoza,Spain,52.0,101+,35.8,101+,74.2,101+,,,,,
301-350,,Universidade Federal de Minas Gerais (UFMG),Brazil,53.1,101+,57.0,101+,56.1,101+,,,,,
301-350,301-330,Università Cattolica del Sacro Cuore,Italy,51.5,101+,61.6,101+,58.0,101+,,,,,
301-350,,Universitas Padjadjaran,Indonesia,53.4,101+,62.2,101+,35.8,101+,,,,,
301-350,301-330,Universität Bremen,Germany,51.8,101+,36.3,101+,79.3,101+,,,,,
301-350,,Universite libre de Bruxelles,Belgium,49.5,101+,59.8,101+,73.6,101+,,,,,
301-350,,Universiti Teknologi Malaysia,Malaysia,52.8,101+,65.5,101+,56.1,101+,,,,,
301-350,251-300,University of Basel,Switzerland,52.7,101+,48.6,101+,60.2,101+,,,,,
301-350,251-300,"University of California, Riverside",United States of America,53.1,101+,42.8,101+,79.3,101+,,,,,
301-350,251-300,University of Colorado Boulder,United States of America,48.7,101+,53.8,101+,86.5,43,,,,,
301-350,,University of Connecticut,United States of America,50.1,101+,51.6,101+,82.8,88=,,,,,
301-350,301-330,University of Houston,United States of America,50.2,101+,56.0,101+,67.3,101+,,,,,
301-350,301-330,University of Jyväskylä,Finland,49.0,101+,50.3,101+,84.9,62,,,,,
301-350,301-330,University of Murcia,Spain,52.5,101+,39.4,101+,67.4,101+,,,,,
301-350,,University of New England Australia,Australia,53.0,101+,55.9,101+,71.6,101+,,,,,
301-350,301-330,University of Porto,Portugal,52.4,101+,51.4,101+,65.1,101+,,,,,
301-350,,University of Pretoria,South Africa,50.6,101+,58.2,101+,83.6,74,,,,,
301-350,251-300,University of Southern Denmark (SDU),Denmark,51.6,101+,58.6,101+,80.6,101+,,,,,
301-350,251-300,University of Surrey,United Kingdom,48.4,101+,63.2,101+,93.0,8,,,,,
301-350,251-300,University of Wollongong,Australia,50.9,101+,62.9,101+,63.5,101+,,,,,
301-350,,Verona University,Italy,54.1,101+,31.1,101+,65.7,101+,,,,,
301-350,251-300,Williams College,United States of America,52.6,101+,57.1,101+,68.3,101+,,,,,
301-350,,Xiamen University,China (Mainland),51.9,101+,63.9,101+,47.7,101+,,,,,
